index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,song_name,cluster
870,0.656,0.97,6,-0.584,0,0.154,0.0186,0.000923,0.0411,0.169,149.948,audio_features,5AMWgqiJqQYhaFuAZrL9MJ,spotify:track:5AMWgqiJqQYhaFuAZrL9MJ,https://api.spotify.com/v1/tracks/5AMWgqiJqQYhaFuAZrL9MJ,https://api.spotify.com/v1/audio-analysis/5AMWgqiJqQYhaFuAZrL9MJ,199200,4,BLVK JVCK,WHVT,6
872,0.91,0.856,11,-2.082,0,0.157,0.0346,0.000223,0.0624,0.771,109.029,audio_features,6wwT3PgG3eFuKCpxzjMJFs,spotify:track:6wwT3PgG3eFuKCpxzjMJFs,https://api.spotify.com/v1/tracks/6wwT3PgG3eFuKCpxzjMJFs,https://api.spotify.com/v1/audio-analysis/6wwT3PgG3eFuKCpxzjMJFs,201941,4,Becky G & Burna Boy,Rotate,2
873,0.637,0.896,5,-2.569,0,0.0363,0.0902,1.27e-05,0.1,0.708,128.016,audio_features,63iTZ9zpkQOTYYbzWDSFdp,spotify:track:63iTZ9zpkQOTYYbzWDSFdp,https://api.spotify.com/v1/tracks/63iTZ9zpkQOTYYbzWDSFdp,https://api.spotify.com/v1/audio-analysis/63iTZ9zpkQOTYYbzWDSFdp,210000,4,ARTY,One Night Away,1
874,0.733,0.82,4,-4.758,0,0.218,0.0143,0.0,0.674,0.525,148.0,audio_features,3eMsgWDRq5dKl5SBTYGv2J,spotify:track:3eMsgWDRq5dKl5SBTYGv2J,https://api.spotify.com/v1/tracks/3eMsgWDRq5dKl5SBTYGv2J,https://api.spotify.com/v1/audio-analysis/3eMsgWDRq5dKl5SBTYGv2J,222037,4,Eminem,Higher,3
875,0.702,0.842,1,-3.992,1,0.0506,0.0121,0.108,0.157,0.533,99.969,audio_features,1YVPBX1nfpWOlp6rSrg0C4,spotify:track:1YVPBX1nfpWOlp6rSrg0C4,https://api.spotify.com/v1/tracks/1YVPBX1nfpWOlp6rSrg0C4,https://api.spotify.com/v1/audio-analysis/1YVPBX1nfpWOlp6rSrg0C4,177600,4,Lucille Croft,Control,6
876,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,audio_features,2r6OAV3WsYtXuXjvJ1lIDi,spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/tracks/2r6OAV3WsYtXuXjvJ1lIDi,https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi,190534,4,Pop Smoke & A Boogie Wit da Hoodie,Hello (feat. A Boogie Wit da Hoodie),2
877,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,audio_features,7v96VvFLS0wSYT8kewNLRy,spotify:track:7v96VvFLS0wSYT8kewNLRy,https://api.spotify.com/v1/tracks/7v96VvFLS0wSYT8kewNLRy,https://api.spotify.com/v1/audio-analysis/7v96VvFLS0wSYT8kewNLRy,182857,4,Money Man & Lil Baby,24 (feat. Lil Baby),6
878,0.667,0.679,0,-6.616,1,0.0475,0.0064,5.28e-05,0.17,0.32,100.054,audio_features,655sojH8GGEteZTBJOFyy7,spotify:track:655sojH8GGEteZTBJOFyy7,https://api.spotify.com/v1/tracks/655sojH8GGEteZTBJOFyy7,https://api.spotify.com/v1/audio-analysis/655sojH8GGEteZTBJOFyy7,167606,4,Rezz & Dove Cameron,Taste of You (feat. Dove Cameron),6
879,0.75,0.9,5,-3.604,1,0.065,0.00226,0.0148,0.0558,0.56,124.98,audio_features,7wf4U3ElL3a1KY9qSRViuP,spotify:track:7wf4U3ElL3a1KY9qSRViuP,https://api.spotify.com/v1/tracks/7wf4U3ElL3a1KY9qSRViuP,https://api.spotify.com/v1/audio-analysis/7wf4U3ElL3a1KY9qSRViuP,187894,4,BROHUG,Fake Fake Fake,2
880,0.736,0.945,0,-0.751,1,0.145,0.0176,0.00486,0.315,0.391,149.901,audio_features,6e2kwYm4qe4hFbOkLm4nbF,spotify:track:6e2kwYm4qe4hFbOkLm4nbF,https://api.spotify.com/v1/tracks/6e2kwYm4qe4hFbOkLm4nbF,https://api.spotify.com/v1/audio-analysis/6e2kwYm4qe4hFbOkLm4nbF,169600,4,GRiZ,Vibe Check,6
881,0.731,0.749,1,-3.455,0,0.0852,0.072,0.763,0.0751,0.768,140.002,audio_features,1O2CwX5f6BI8rTa7pGl3ri,spotify:track:1O2CwX5f6BI8rTa7pGl3ri,https://api.spotify.com/v1/tracks/1O2CwX5f6BI8rTa7pGl3ri,https://api.spotify.com/v1/audio-analysis/1O2CwX5f6BI8rTa7pGl3ri,185571,4,Duke & Jones & Sam Day,Hold On,1
882,0.584,0.865,8,-5.951,1,0.0321,0.00112,0.433,0.122,0.0743,126.003,audio_features,5HFPK8mcO6BGPZNeZPZI5L,spotify:track:5HFPK8mcO6BGPZNeZPZI5L,https://api.spotify.com/v1/tracks/5HFPK8mcO6BGPZNeZPZI5L,https://api.spotify.com/v1/audio-analysis/5HFPK8mcO6BGPZNeZPZI5L,163968,4,Ytram & Elderbrook & Martin Garrix,Fire (with Elderbrook),2
883,0.61,0.995,0,-1.195,1,0.246,0.0149,0.035,0.128,0.12,150.019,audio_features,3KcPh8zQrm5YC9gqBEDfOu,spotify:track:3KcPh8zQrm5YC9gqBEDfOu,https://api.spotify.com/v1/tracks/3KcPh8zQrm5YC9gqBEDfOu,https://api.spotify.com/v1/audio-analysis/3KcPh8zQrm5YC9gqBEDfOu,176800,4,BLVD.,Lights Out,3
884,0.768,0.908,5,-5.014,0,0.0486,0.184,0.546,0.0583,0.423,120.042,audio_features,48fPdAwGVoSkGK8GSez9yx,spotify:track:48fPdAwGVoSkGK8GSez9yx,https://api.spotify.com/v1/tracks/48fPdAwGVoSkGK8GSez9yx,https://api.spotify.com/v1/audio-analysis/48fPdAwGVoSkGK8GSez9yx,226000,4,Alison Wonderland & Valentino Khan,Anything,6
885,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,audio_features,5yY9lUy8nbvjM1Uyo1Uqoc,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,237735,4,Future & Drake,Life Is Good (feat. Drake),3
886,0.804,0.857,1,-6.814,1,0.118,0.0534,0.824,0.086,0.848,126.001,audio_features,49tMnLt1iXNT6QBOsepFyg,spotify:track:49tMnLt1iXNT6QBOsepFyg,https://api.spotify.com/v1/tracks/49tMnLt1iXNT6QBOsepFyg,https://api.spotify.com/v1/audio-analysis/49tMnLt1iXNT6QBOsepFyg,179304,4,Josement & Chris Lake,All Night Alone - Chris Lake Edit,1
887,0.519,0.761,8,-3.618,1,0.0445,0.105,6.48e-06,0.103,0.309,124.947,audio_features,1O3Jlr6ksM6meUe1atDAxY,spotify:track:1O3Jlr6ksM6meUe1atDAxY,https://api.spotify.com/v1/tracks/1O3Jlr6ksM6meUe1atDAxY,https://api.spotify.com/v1/audio-analysis/1O3Jlr6ksM6meUe1atDAxY,196685,4,Never Sleeps & Afrojack & Chico Rose,You Got The Love,2
888,0.915,0.72,8,-3.126,1,0.0459,0.025,1.42e-05,0.0942,0.631,126.986,audio_features,63aj87TQG6F3RVO5nbG2VQ,spotify:track:63aj87TQG6F3RVO5nbG2VQ,https://api.spotify.com/v1/tracks/63aj87TQG6F3RVO5nbG2VQ,https://api.spotify.com/v1/audio-analysis/63aj87TQG6F3RVO5nbG2VQ,131067,4,J Balvin & Skrillex,In Da Getto,2
889,0.552,0.564,7,-5.941,1,0.0415,0.0686,0.0131,0.34,0.321,164.952,audio_features,5YvYKEQEYJp4orh4z3Dnpk,spotify:track:5YvYKEQEYJp4orh4z3Dnpk,https://api.spotify.com/v1/tracks/5YvYKEQEYJp4orh4z3Dnpk,https://api.spotify.com/v1/audio-analysis/5YvYKEQEYJp4orh4z3Dnpk,182000,4,Rezz & PVRIS,Sacrificial (feat. PVRIS),2
890,0.613,0.843,5,-5.782,0,0.0621,0.00454,4.99e-05,0.336,0.306,125.967,audio_features,48RoCGs1FNlp8NF3HXW2Wt,spotify:track:48RoCGs1FNlp8NF3HXW2Wt,https://api.spotify.com/v1/tracks/48RoCGs1FNlp8NF3HXW2Wt,https://api.spotify.com/v1/audio-analysis/48RoCGs1FNlp8NF3HXW2Wt,170015,4,Oliver Heldens & MorganJ,Ma Luv,6
891,0.819,0.96,4,-0.166,1,0.0787,0.00374,0.605,0.0382,0.775,128.042,audio_features,4A9kMqwijHsdsnkoluwkoJ,spotify:track:4A9kMqwijHsdsnkoluwkoJ,https://api.spotify.com/v1/tracks/4A9kMqwijHsdsnkoluwkoJ,https://api.spotify.com/v1/audio-analysis/4A9kMqwijHsdsnkoluwkoJ,157500,4,Valentino Khan & Nitti Gritti,Your Body,1
892,0.803,0.902,1,-2.934,1,0.0676,0.00533,0.667,0.111,0.628,126.999,audio_features,1dQtt3K8GyPmH7ZD1LJ2ox,spotify:track:1dQtt3K8GyPmH7ZD1LJ2ox,https://api.spotify.com/v1/tracks/1dQtt3K8GyPmH7ZD1LJ2ox,https://api.spotify.com/v1/audio-analysis/1dQtt3K8GyPmH7ZD1LJ2ox,166777,4,Bleu Clair & Drinks On Me,Hit List,1
893,0.781,0.934,6,-4.569,0,0.0465,0.000463,0.0102,0.0335,0.879,128.001,audio_features,4Lm3Eh62HxFtOeY7Ra1CaI,spotify:track:4Lm3Eh62HxFtOeY7Ra1CaI,https://api.spotify.com/v1/tracks/4Lm3Eh62HxFtOeY7Ra1CaI,https://api.spotify.com/v1/audio-analysis/4Lm3Eh62HxFtOeY7Ra1CaI,203476,4,Megan Thee Stallion & Joel Corry,Body - Joel Corry Remix,1
895,0.795,0.642,1,-7.094,1,0.0516,0.000472,0.0522,0.226,0.446,127.986,audio_features,0mjGSve5fXuesAutgeN9OI,spotify:track:0mjGSve5fXuesAutgeN9OI,https://api.spotify.com/v1/tracks/0mjGSve5fXuesAutgeN9OI,https://api.spotify.com/v1/audio-analysis/0mjGSve5fXuesAutgeN9OI,329531,4,deadmau5 & Lights,When The Summer Dies,5
896,0.685,0.716,1,-4.053,0,0.0914,0.111,0.0,0.251,0.4,125.944,audio_features,7oIN5Dc6kaetarZgBvII8H,spotify:track:7oIN5Dc6kaetarZgBvII8H,https://api.spotify.com/v1/tracks/7oIN5Dc6kaetarZgBvII8H,https://api.spotify.com/v1/audio-analysis/7oIN5Dc6kaetarZgBvII8H,189544,4,Holy Molly,Twinkle Twinkle,6
897,0.332,0.681,1,-4.675,1,0.0389,0.0285,5.21e-05,0.123,0.077,141.857,audio_features,408n6XDh8vLFmVZ5zvzMwm,spotify:track:408n6XDh8vLFmVZ5zvzMwm,https://api.spotify.com/v1/tracks/408n6XDh8vLFmVZ5zvzMwm,https://api.spotify.com/v1/audio-analysis/408n6XDh8vLFmVZ5zvzMwm,270423,4,Seven Lions & Wooli & Amidy,Shadows,6
898,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,audio_features,7FIWs0pqAYbP91WWM0vlTQ,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,210800,4,Eminem & Juice WRLD,Godzilla (feat. Juice WRLD),3
899,0.713,0.772,2,-5.032,1,0.0313,0.157,0.0,0.153,0.523,125.001,audio_features,29p6UW08MXzwj9thWBW3uF,spotify:track:29p6UW08MXzwj9thWBW3uF,https://api.spotify.com/v1/tracks/29p6UW08MXzwj9thWBW3uF,https://api.spotify.com/v1/audio-analysis/29p6UW08MXzwj9thWBW3uF,171840,4,Afrojack & David Guetta,Hero,6
900,0.442,0.619,1,-5.28,1,0.0321,0.0841,0.0,0.0889,0.382,128.318,audio_features,0rohJsT6NWsThpukt0Xxdc,spotify:track:0rohJsT6NWsThpukt0Xxdc,https://api.spotify.com/v1/tracks/0rohJsT6NWsThpukt0Xxdc,https://api.spotify.com/v1/audio-analysis/0rohJsT6NWsThpukt0Xxdc,206279,4,Martin Garrix & John Martin,Higher Ground (feat. John Martin),6
901,0.667,0.92,10,-6.332,0,0.0574,0.0248,0.0028,0.211,0.531,126.012,audio_features,3f0C4VBTbLlEsCyybHELPW,spotify:track:3f0C4VBTbLlEsCyybHELPW,https://api.spotify.com/v1/tracks/3f0C4VBTbLlEsCyybHELPW,https://api.spotify.com/v1/audio-analysis/3f0C4VBTbLlEsCyybHELPW,189524,4,Tita Lau,The Sequel,2
902,0.579,0.704,6,-6.209,0,0.0305,0.369,0.0,0.27,0.164,124.978,audio_features,5Apm1AC2iO9thO32d5bA8y,spotify:track:5Apm1AC2iO9thO32d5bA8y,https://api.spotify.com/v1/tracks/5Apm1AC2iO9thO32d5bA8y,https://api.spotify.com/v1/audio-analysis/5Apm1AC2iO9thO32d5bA8y,178560,4,David Solomon & Ryan Tedder,Learn To Love Me (feat. Ryan Tedder),6
903,0.818,0.899,9,-6.635,0,0.0575,0.00619,0.0177,0.168,0.461,124.97,audio_features,2WKHv9lUvKA3dEnJy0t9ie,spotify:track:2WKHv9lUvKA3dEnJy0t9ie,https://api.spotify.com/v1/tracks/2WKHv9lUvKA3dEnJy0t9ie,https://api.spotify.com/v1/audio-analysis/2WKHv9lUvKA3dEnJy0t9ie,151600,4,Sophie Francis,Break A Sweat,2
904,0.889,0.924,11,-3.659,0,0.109,0.00369,0.186,0.266,0.494,113.025,audio_features,6YPJ5TbzwDltVrRR39bGzC,spotify:track:6YPJ5TbzwDltVrRR39bGzC,https://api.spotify.com/v1/tracks/6YPJ5TbzwDltVrRR39bGzC,https://api.spotify.com/v1/audio-analysis/6YPJ5TbzwDltVrRR39bGzC,133836,4,Michael Brun & Kah-Lo,Melanin,2
906,0.554,0.866,11,-3.649,0,0.0325,0.00262,0.000148,0.238,0.319,125.087,audio_features,3mCWozLIaOzbYzyshABNwD,spotify:track:3mCWozLIaOzbYzyshABNwD,https://api.spotify.com/v1/tracks/3mCWozLIaOzbYzyshABNwD,https://api.spotify.com/v1/audio-analysis/3mCWozLIaOzbYzyshABNwD,187330,4,Surf Mesa & Emilee & ARTY,ily (i love you baby) (ARTY Remix) [feat. Emilee],2
907,0.719,0.931,6,-4.719,0,0.0877,0.0169,0.0,0.207,0.77,128.001,audio_features,2cHk0bvVBqSpntWBeQko2I,spotify:track:2cHk0bvVBqSpntWBeQko2I,https://api.spotify.com/v1/tracks/2cHk0bvVBqSpntWBeQko2I,https://api.spotify.com/v1/audio-analysis/2cHk0bvVBqSpntWBeQko2I,245098,4,Steve Aoki & Willy William & Sean Paul & El Alfa & Sfera Ebbasta & Play-N-Skillz,"Mambo (feat. Sean Paul, El Alfa, Sfera Ebbasta & Play-N-Skillz)",1
909,0.751,0.744,1,-6.859,1,0.177,0.152,0.000568,0.252,0.634,148.014,audio_features,17vGPZ5EsdvtgAOCD4FLWI,spotify:track:17vGPZ5EsdvtgAOCD4FLWI,https://api.spotify.com/v1/tracks/17vGPZ5EsdvtgAOCD4FLWI,https://api.spotify.com/v1/audio-analysis/17vGPZ5EsdvtgAOCD4FLWI,171892,4,Pop Smoke,AP - Music from the film Boogie,1
910,0.521,0.371,5,-10.535,1,0.197,0.164,0.00212,0.11,0.131,101.933,audio_features,2cqscm1gWXZElrn48maeMe,spotify:track:2cqscm1gWXZElrn48maeMe,https://api.spotify.com/v1/tracks/2cqscm1gWXZElrn48maeMe,https://api.spotify.com/v1/audio-analysis/2cqscm1gWXZElrn48maeMe,217710,3,LŪN,bitches,3
911,0.443,0.967,1,-4.617,1,0.0489,0.00343,0.0586,0.295,0.144,139.977,audio_features,2gpRQZBb6E3iA5NBOOUNNV,spotify:track:2gpRQZBb6E3iA5NBOOUNNV,https://api.spotify.com/v1/tracks/2gpRQZBb6E3iA5NBOOUNNV,https://api.spotify.com/v1/audio-analysis/2gpRQZBb6E3iA5NBOOUNNV,344571,4,Aly & Fila & Plumb,Somebody Loves You,5
912,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,audio_features,2kJwzbxV2ppxnQoYw4GLBZ,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,208687,4,JP Saxe & Julia Michaels,If the World Was Ending (feat. Julia Michaels),0
913,0.607,0.418,1,-6.997,1,0.0363,0.394,0.0,0.182,0.386,95.002,audio_features,6OcCk1dbAb7XNHsC098oEM,spotify:track:6OcCk1dbAb7XNHsC098oEM,https://api.spotify.com/v1/tracks/6OcCk1dbAb7XNHsC098oEM,https://api.spotify.com/v1/audio-analysis/6OcCk1dbAb7XNHsC098oEM,171200,4,Kelsea Ballerini & LANY,I Quit Drinking,6
914,0.698,0.367,2,-5.811,1,0.0329,0.649,0.0,0.119,0.246,104.853,audio_features,6TbkMxKZudkP6Sty7rkLU9,spotify:track:6TbkMxKZudkP6Sty7rkLU9,https://api.spotify.com/v1/tracks/6TbkMxKZudkP6Sty7rkLU9,https://api.spotify.com/v1/audio-analysis/6TbkMxKZudkP6Sty7rkLU9,204309,3,Declan J Donovan,Perfectly Imperfect,6
915,0.958,0.376,8,-7.063,1,0.0523,0.171,0.0,0.127,0.331,107.964,audio_features,5HBDBBr5OV90lubqW8ctJF,spotify:track:5HBDBBr5OV90lubqW8ctJF,https://api.spotify.com/v1/tracks/5HBDBBr5OV90lubqW8ctJF,https://api.spotify.com/v1/audio-analysis/5HBDBBr5OV90lubqW8ctJF,144427,4,John K,if we never met,2
916,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,audio_features,45bE4HXI0AwGZXfZtMp8JR,spotify:track:45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/audio-analysis/45bE4HXI0AwGZXfZtMp8JR,169266,4,Tate McRae,you broke me first,4
917,0.535,0.359,2,-9.343,1,0.0607,0.771,0.0,0.111,0.488,154.163,audio_features,58qX77t2VWMWcycsh9zKLc,spotify:track:58qX77t2VWMWcycsh9zKLc,https://api.spotify.com/v1/tracks/58qX77t2VWMWcycsh9zKLc,https://api.spotify.com/v1/audio-analysis/58qX77t2VWMWcycsh9zKLc,184505,4,Clinton Kane,i don't want to watch the world end with someone else,4
918,0.631,0.239,11,-7.071,0,0.0398,0.864,0.0,0.116,0.0927,79.859,audio_features,4y4spB9m0Q6026KfkAvy9Q,spotify:track:4y4spB9m0Q6026KfkAvy9Q,https://api.spotify.com/v1/tracks/4y4spB9m0Q6026KfkAvy9Q,https://api.spotify.com/v1/audio-analysis/4y4spB9m0Q6026KfkAvy9Q,149297,4,Justin Bieber & benny blanco,Lonely (with benny blanco),7
920,0.632,0.578,9,-7.657,0,0.0905,0.714,0.0,0.42,0.297,139.324,audio_features,6s86N7LVaJZuU4alwKp6XO,spotify:track:6s86N7LVaJZuU4alwKp6XO,https://api.spotify.com/v1/tracks/6s86N7LVaJZuU4alwKp6XO,https://api.spotify.com/v1/audio-analysis/6s86N7LVaJZuU4alwKp6XO,157556,4,SHY Martin,Are you happy?,2
921,0.679,0.481,3,-9.045,1,0.0593,0.208,1.02e-05,0.284,0.486,80.011,audio_features,2tSDwInMbSGmUySTeUgO5e,spotify:track:2tSDwInMbSGmUySTeUgO5e,https://api.spotify.com/v1/tracks/2tSDwInMbSGmUySTeUgO5e,https://api.spotify.com/v1/audio-analysis/2tSDwInMbSGmUySTeUgO5e,184557,4,Lauv,Love Like That,6
922,0.718,0.483,8,-6.596,1,0.0381,0.387,0.000208,0.124,0.29,103.997,audio_features,04NMWz4ctkuILV6mUR2iWp,spotify:track:04NMWz4ctkuILV6mUR2iWp,https://api.spotify.com/v1/tracks/04NMWz4ctkuILV6mUR2iWp,https://api.spotify.com/v1/audio-analysis/04NMWz4ctkuILV6mUR2iWp,209132,4,Sasha Alex Sloan,Lie,2
923,0.692,0.443,1,-5.671,1,0.0386,0.214,0.0,0.06,0.363,127.899,audio_features,5FNS5Vj69AhRGJWjhrAd01,spotify:track:5FNS5Vj69AhRGJWjhrAd01,https://api.spotify.com/v1/tracks/5FNS5Vj69AhRGJWjhrAd01,https://api.spotify.com/v1/audio-analysis/5FNS5Vj69AhRGJWjhrAd01,178800,4,AJ Mitchell & Ava Max,Slow Dance,6
924,0.666,0.593,2,-5.905,1,0.0373,0.318,0.0,0.414,0.329,140.013,audio_features,7rq1zCf90CnU7OalBLIgNp,spotify:track:7rq1zCf90CnU7OalBLIgNp,https://api.spotify.com/v1/tracks/7rq1zCf90CnU7OalBLIgNp,https://api.spotify.com/v1/audio-analysis/7rq1zCf90CnU7OalBLIgNp,185850,4,Tate McRae,r u ok,6
925,0.641,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,audio_features,0E4Y1XIbs8GrAT1YqVy6dq,spotify:track:0E4Y1XIbs8GrAT1YqVy6dq,https://api.spotify.com/v1/tracks/0E4Y1XIbs8GrAT1YqVy6dq,https://api.spotify.com/v1/audio-analysis/0E4Y1XIbs8GrAT1YqVy6dq,185487,4,Ed Sheeran,Afterglow,2
927,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,240133,4,Harry Styles,Falling,0
928,0.862,0.4,4,-7.486,1,0.0736,0.00575,7.49e-06,0.123,0.596,122.963,audio_features,1Srt81FTalOhRw7t7l8Yh8,spotify:track:1Srt81FTalOhRw7t7l8Yh8,https://api.spotify.com/v1/tracks/1Srt81FTalOhRw7t7l8Yh8,https://api.spotify.com/v1/audio-analysis/1Srt81FTalOhRw7t7l8Yh8,186613,4,Lauv,Tattoos Together,1
930,0.567,0.395,10,-5.568,1,0.0303,0.87,0.0,0.106,0.329,119.849,audio_features,2GjQ5KNXggsIRpx5ZUj2zX,spotify:track:2GjQ5KNXggsIRpx5ZUj2zX,https://api.spotify.com/v1/tracks/2GjQ5KNXggsIRpx5ZUj2zX,https://api.spotify.com/v1/audio-analysis/2GjQ5KNXggsIRpx5ZUj2zX,177569,4,Anne-Marie,Her,7
931,0.758,0.562,9,-6.302,1,0.0771,0.0996,0.0,0.0996,0.581,142.035,audio_features,5z8uLrYMcUVvzTV28twt44,spotify:track:5z8uLrYMcUVvzTV28twt44,https://api.spotify.com/v1/tracks/5z8uLrYMcUVvzTV28twt44,https://api.spotify.com/v1/audio-analysis/5z8uLrYMcUVvzTV28twt44,217493,4,Ellie Goulding & Lauv,Slow Grenade,2
932,0.486,0.567,1,-6.456,1,0.0379,0.31,0.0,0.0949,0.154,93.68,audio_features,3kwgqoBqTwoAH4nT29TYrq,spotify:track:3kwgqoBqTwoAH4nT29TYrq,https://api.spotify.com/v1/tracks/3kwgqoBqTwoAH4nT29TYrq,https://api.spotify.com/v1/audio-analysis/3kwgqoBqTwoAH4nT29TYrq,211254,4,Maroon 5,Nobody's Love,6
933,0.645,0.486,0,-7.299,1,0.0425,0.274,0.0,0.135,0.453,72.536,audio_features,2gA74HvN6NKFrhgzpd5oNE,spotify:track:2gA74HvN6NKFrhgzpd5oNE,https://api.spotify.com/v1/tracks/2gA74HvN6NKFrhgzpd5oNE,https://api.spotify.com/v1/audio-analysis/2gA74HvN6NKFrhgzpd5oNE,208187,4,JP Saxe & Maren Morris,Line By Line (feat. Maren Morris),6
934,0.57,0.689,7,-6.242,1,0.147,0.358,0.0,0.0819,0.568,100.087,audio_features,0awuNCj9gwJEM0seER22DW,spotify:track:0awuNCj9gwJEM0seER22DW,https://api.spotify.com/v1/tracks/0awuNCj9gwJEM0seER22DW,https://api.spotify.com/v1/audio-analysis/0awuNCj9gwJEM0seER22DW,196844,4,Clinton Kane,CHICKEN TENDIES,2
935,0.616,0.576,11,-5.495,0,0.0532,0.0723,0.0,0.375,0.269,89.962,audio_features,15OCqNPYoLziEAsbVnqRj5,spotify:track:15OCqNPYoLziEAsbVnqRj5,https://api.spotify.com/v1/tracks/15OCqNPYoLziEAsbVnqRj5,https://api.spotify.com/v1/audio-analysis/15OCqNPYoLziEAsbVnqRj5,182121,4,Mimi Webb,Good Without,2
936,0.8,0.41,10,-12.734,1,0.236,0.352,1.45e-06,0.107,0.442,104.941,audio_features,2HnfqILzgKt1CepTlU4oqq,spotify:track:2HnfqILzgKt1CepTlU4oqq,https://api.spotify.com/v1/tracks/2HnfqILzgKt1CepTlU4oqq,https://api.spotify.com/v1/audio-analysis/2HnfqILzgKt1CepTlU4oqq,158469,4,Jake Scott,Like No One Does,3
937,0.529,0.351,1,-12.484,1,0.0368,0.543,0.0,0.0851,0.529,147.815,audio_features,5GzgEC6pWf1USZsCtkG8yC,spotify:track:5GzgEC6pWf1USZsCtkG8yC,https://api.spotify.com/v1/tracks/5GzgEC6pWf1USZsCtkG8yC,https://api.spotify.com/v1/audio-analysis/5GzgEC6pWf1USZsCtkG8yC,199981,4,Elina,Paper Planes,6
938,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,audio_features,7ce20yLkzuXXLUhzIDoZih,spotify:track:7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/tracks/7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/audio-analysis/7ce20yLkzuXXLUhzIDoZih,215107,4,Lewis Capaldi,Before You Go,6
939,0.354,0.264,0,-12.571,1,0.0544,0.832,0.0,0.11,0.227,80.567,audio_features,54fT5TBqwmJKn6NmJR5VKe,spotify:track:54fT5TBqwmJKn6NmJR5VKe,https://api.spotify.com/v1/tracks/54fT5TBqwmJKn6NmJR5VKe,https://api.spotify.com/v1/audio-analysis/54fT5TBqwmJKn6NmJR5VKe,217213,4,Luz,the author,0
941,0.612,0.539,3,-5.071,1,0.0488,0.104,0.0,0.18,0.294,79.948,audio_features,4P6IttK2PRBjyr3fm0pP7t,spotify:track:4P6IttK2PRBjyr3fm0pP7t,https://api.spotify.com/v1/tracks/4P6IttK2PRBjyr3fm0pP7t,https://api.spotify.com/v1/audio-analysis/4P6IttK2PRBjyr3fm0pP7t,186480,4,Trevor Daniel & Selena Gomez,Past Life (with Selena Gomez),6
942,0.298,0.295,2,-8.789,1,0.0318,0.869,0.0,0.111,0.199,171.361,audio_features,2J4DpqJCIuuM9WjtWHbjvd,spotify:track:2J4DpqJCIuuM9WjtWHbjvd,https://api.spotify.com/v1/tracks/2J4DpqJCIuuM9WjtWHbjvd,https://api.spotify.com/v1/audio-analysis/2J4DpqJCIuuM9WjtWHbjvd,277694,4,Why Don't We,Grey,4
943,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,audio_features,44V6EzbUSYgyfsNiP0FrlA,spotify:track:44V6EzbUSYgyfsNiP0FrlA,https://api.spotify.com/v1/tracks/44V6EzbUSYgyfsNiP0FrlA,https://api.spotify.com/v1/audio-analysis/44V6EzbUSYgyfsNiP0FrlA,215507,4,Ed Sheeran,Visiting Hours,4
